order_id,restaurant_name,cuisine_type,city,meal_type,order_date,order_time,order_value,delivery_time_mins,rating,online_payment,discount_applied,discount_amount
1235,Haldiram's,Snacks,Hyderabad,Breakfast,2023-05-08,12:53:29,433,34,3.9,Yes,No,0
1236,Wow Momo,Chinese,Jaipur,Lunch,2023-02-06,01:13:15,863,65,3.9,Yes,No,0
1237,Smoke House Deli,Continental,Kolkata,Snack,2023-12-25,12:54:26,545,36,3.9,Yes,No,0
1238,Haldiram's,Snacks,Chennai,Lunch,2023-11-05,17:32:38,571,66,3.8,No,No,0
1239,Sagar Ratna,South Indian,Chennai,Dinner,2023-08-31,05:57:03,370,58,3.8,Yes,No,0
1240,Saravana Bhavan,South Indian,Pune,Breakfast,2023-06-24,20:44:35,492,22,4.9,Yes,No,0
1241,Chaayos,Beverages,Chennai,Dinner,2023-06-05,00:29:14,211,27,4.1,Yes,No,0
1242,Punjab Grill,North Indian,Pune,Lunch,2023-01-29,13:03:25,590,62,3.7,Yes,No,0
1243,Haldiram's,Snacks,Delhi,Dinner,2023-09-25,15:21:01,172,65,3.7,No,No,0
1244,Paradise Biryani,Biryani,Hyderabad,Breakfast,2023-05-31,01:58:03,730,58,3.6,Yes,Yes,91
1245,Sagar Ratna,South Indian,Mumbai,Snack,2023-09-23,05:55:49,1698,47,3.9,Yes,Yes,70
1246,Domino's Pizza,Fast Food,Jaipur,Snack,2023-01-19,12:07:53,712,46,3.7,No,Yes,103
1247,Moti Mahal,North Indian,Kolkata,Lunch,2023-08-13,04:33:58,193,38,3.7,Yes,No,0
1248,Burger King,Fast Food,Bangalore,Snack,2023-01-15,16:56:28,1242,53,3.5,Yes,Yes,140
1249,Haldiram's,Snacks,Kolkata,Dinner,2023-04-18,00:08:34,799,68,3.6,Yes,No,0
1250,Paradise Biryani,Biryani,Jaipur,Breakfast,2023-06-03,02:04:40,761,64,4.3,No,No,0
1251,Haldiram's,Snacks,Pune,Breakfast,2023-01-12,16:59:08,608,23,4.8,Yes,Yes,102
1252,Chaayos,Beverages,Hyderabad,Lunch,2023-02-04,12:22:31,541,66,4.2,Yes,No,0
1253,Barbeque Nation,North Indian,Delhi,Dinner,2023-12-10,09:07:58,1757,22,4.1,Yes,Yes,87
1254,Paradise Biryani,Biryani,Kolkata,Dinner,2023-09-29,16:01:41,498,28,4.5,Yes,Yes,101
1255,Biryani Blues,Biryani,Kolkata,Snack,2023-09-17,20:24:14,400,53,4.0,No,No,0
1256,Smoke House Deli,Continental,Chennai,Dinner,2023-10-28,09:33:49,1646,50,3.8,Yes,No,0
1257,McDonald's,Fast Food,Pune,Lunch,2023-09-14,10:48:22,1475,67,4.2,Yes,Yes,146
1258,Domino's Pizza,Fast Food,Hyderabad,Breakfast,2023-09-18,17:30:11,592,49,4.4,Yes,No,0
1259,Haldiram's,Snacks,Pune,Lunch,2023-11-13,10:59:13,1359,68,3.8,Yes,No,0
1260,Behrouz Biryani,Biryani,Bangalore,Breakfast,2023-12-22,08:15:54,416,34,4.7,No,No,0
1261,Sagar Ratna,South Indian,Hyderabad,Snack,2023-03-15,07:51:12,290,37,4.2,Yes,No,0
1262,Haldiram's,Snacks,Bangalore,Snack,2023-12-07,14:44:27,369,67,3.4,Yes,No,0
1263,Punjab Grill,North Indian,Chennai,Breakfast,2023-07-05,06:52:56,1505,53,4.0,Yes,Yes,41
1264,Saravana Bhavan,South Indian,Kolkata,Lunch,2023-02-28,19:52:50,962,52,4.0,Yes,Yes,132
1265,Wow Momo,Chinese,Pune,Breakfast,2023-01-20,09:57:56,1478,44,4.4,No,Yes,95
1266,Subway,Fast Food,Kolkata,Lunch,2023-08-20,00:56:22,715,53,4.1,No,Yes,32
1267,KFC,Fast Food,Mumbai,Lunch,2023-02-15,01:37:44,258,22,4.5,Yes,Yes,45
1268,Wow Momo,Chinese,Hyderabad,Snack,2023-06-02,12:50:53,954,26,4.1,Yes,No,0
1269,Subway,Fast Food,Bangalore,Lunch,2023-05-16,08:10:31,1454,38,4.4,Yes,No,0
1270,Barbeque Nation,North Indian,Mumbai,Lunch,2023-07-15,18:32:17,1584,59,3.9,Yes,No,0
1271,KFC,Fast Food,Bangalore,Dinner,2023-09-22,23:30:15,292,30,4.0,No,Yes,23
1272,Smoke House Deli,Continental,Kolkata,Dinner,2023-01-09,10:07:13,513,36,4.6,Yes,No,0
1273,Barbeque Nation,North Indian,Pune,Snack,2023-08-15,19:26:04,152,51,4.4,No,Yes,31
1274,Barbeque Nation,North Indian,Chennai,Lunch,2023-07-24,07:51:49,1180,30,4.6,Yes,Yes,97
1275,Paradise Biryani,Biryani,Jaipur,Snack,2023-10-13,16:58:20,868,54,3.7,No,No,0
1276,Saravana Bhavan,South Indian,Jaipur,Breakfast,2023-11-18,19:11:03,872,39,4.4,No,Yes,89
1277,Social,Continental,Delhi,Lunch,2023-06-09,16:26:59,601,62,4.4,Yes,No,0
1278,Barbeque Nation,North Indian,Hyderabad,Snack,2023-05-20,22:02:11,572,67,3.4,No,No,0
1279,Haldiram's,Snacks,Chennai,Snack,2023-12-07,13:46:37,1229,31,4.1,Yes,No,0
1280,Pizza Hut,Fast Food,Kolkata,Dinner,2023-05-01,11:06:07,540,22,4.5,Yes,No,0
1281,Haldiram's,Snacks,Kolkata,Snack,2023-08-09,09:40:35,1773,70,3.6,Yes,Yes,147
1282,Biryani Blues,Biryani,Jaipur,Lunch,2023-07-23,12:26:54,743,59,4.0,Yes,No,0
1283,Smoke House Deli,Continental,Chennai,Breakfast,2023-11-07,22:32:13,753,20,4.5,Yes,No,0
1284,Moti Mahal,North Indian,Mumbai,Breakfast,2023-07-09,23:54:18,776,20,4.4,Yes,Yes,84
1285,Biryani Blues,Biryani,Pune,Dinner,2023-11-02,07:11:03,1178,62,4.3,Yes,Yes,89
1286,Biryani Blues,Biryani,Hyderabad,Snack,2023-08-16,14:41:26,315,38,3.9,No,No,0
1287,KFC,Fast Food,Kolkata,Snack,2023-06-05,08:00:30,350,36,4.7,Yes,Yes,131
1288,Paradise Biryani,Biryani,Bangalore,Lunch,2023-04-08,10:21:34,427,46,4.2,Yes,No,0
1289,McDonald's,Fast Food,Chennai,Snack,2023-08-01,07:30:38,525,44,4.4,No,Yes,55
1290,Social,Continental,Jaipur,Dinner,2023-07-15,23:53:51,1553,65,3.7,Yes,No,0
1291,Behrouz Biryani,Biryani,Kolkata,Snack,2023-06-29,11:28:42,206,55,3.5,No,Yes,55
1292,Sagar Ratna,South Indian,Chennai,Lunch,2023-08-14,16:59:49,1198,43,3.8,Yes,Yes,120
1293,Biryani Blues,Biryani,Kolkata,Breakfast,2023-06-30,01:40:53,1712,75,3.7,Yes,Yes,34
1294,Wow Momo,Chinese,Mumbai,Dinner,2023-08-20,03:38:50,349,72,3.5,No,No,0
1295,Paradise Biryani,Biryani,Delhi,Breakfast,2023-10-15,21:42:28,1347,63,3.9,Yes,No,0
1296,Subway,Fast Food,Bangalore,Snack,2023-02-23,07:21:56,607,63,4.0,Yes,No,0
1297,Burger King,Fast Food,Delhi,Snack,2023-08-31,12:58:08,1558,32,3.9,Yes,Yes,50
1298,Social,Continental,Mumbai,Lunch,2023-03-21,16:09:17,362,50,3.6,No,No,0
1299,Domino's Pizza,Fast Food,Mumbai,Dinner,2023-06-07,10:44:51,1140,31,4.7,Yes,No,0
1300,Behrouz Biryani,Biryani,Mumbai,Snack,2023-02-27,03:06:53,1452,21,4.2,Yes,Yes,150
1301,Mainland China,Chinese,Hyderabad,Snack,2023-07-06,22:16:19,743,38,4.4,No,No,0
1302,Wow Momo,Chinese,Kolkata,Snack,2023-09-29,06:35:40,1788,26,4.4,No,Yes,27
1303,Burger King,Fast Food,Jaipur,Breakfast,2023-08-08,10:48:35,947,20,4.6,Yes,No,0
1304,Sagar Ratna,South Indian,Jaipur,Breakfast,2023-12-20,00:10:59,876,28,4.3,No,No,0
1305,Barbeque Nation,North Indian,Bangalore,Dinner,2023-07-14,18:17:16,1180,33,4.2,No,No,0
1306,McDonald's,Fast Food,Bangalore,Lunch,2023-05-17,23:38:17,1493,66,3.9,No,No,0
1307,Biryani Blues,Biryani,Chennai,Dinner,2023-12-25,23:25:44,956,24,4.9,No,No,0
1308,Smoke House Deli,Continental,Bangalore,Dinner,2023-02-20,14:18:00,1579,40,4.3,Yes,No,0
1309,Sagar Ratna,South Indian,Kolkata,Breakfast,2023-01-18,18:46:11,210,74,3.9,Yes,Yes,47
1310,Smoke House Deli,Continental,Jaipur,Dinner,2023-10-23,10:52:04,624,69,4.1,Yes,Yes,64
1311,Pizza Hut,Fast Food,Kolkata,Breakfast,2023-01-25,09:11:53,1403,36,3.9,Yes,No,0
1312,Saravana Bhavan,South Indian,Delhi,Lunch,2023-05-06,01:25:15,370,64,3.8,Yes,No,0
1313,Moti Mahal,North Indian,Hyderabad,Lunch,2023-04-09,09:25:24,1155,48,4.3,Yes,Yes,61
1314,Chaayos,Beverages,Hyderabad,Breakfast,2023-08-15,09:38:21,199,60,4.4,Yes,Yes,28
1315,Biryani Blues,Biryani,Delhi,Dinner,2023-10-29,01:47:51,985,56,4.0,Yes,No,0
1316,Punjab Grill,North Indian,Jaipur,Lunch,2023-11-20,14:33:26,574,56,4.3,Yes,No,0
1317,Sagar Ratna,South Indian,Bangalore,Breakfast,2023-06-20,18:38:24,1025,60,3.8,Yes,No,0
1318,McDonald's,Fast Food,Bangalore,Dinner,2023-02-09,12:34:38,391,51,3.8,Yes,Yes,77
1319,Burger King,Fast Food,Chennai,Snack,2023-10-01,10:58:56,882,24,4.8,Yes,No,0
1320,McDonald's,Fast Food,Hyderabad,Dinner,2023-06-05,08:59:48,1416,23,4.5,Yes,No,0
1321,Smoke House Deli,Continental,Chennai,Breakfast,2023-01-13,20:49:20,842,46,3.9,Yes,Yes,55
1322,Subway,Fast Food,Pune,Breakfast,2023-04-02,20:06:41,1160,24,4.7,Yes,No,0
1323,McDonald's,Fast Food,Kolkata,Breakfast,2023-12-12,00:16:23,1279,50,4.5,Yes,No,0
1324,Domino's Pizza,Fast Food,Mumbai,Breakfast,2023-07-13,04:37:00,1189,34,4.4,No,No,0
1325,Burger King,Fast Food,Hyderabad,Breakfast,2023-12-28,23:50:48,263,21,4.8,Yes,No,0
1326,Sagar Ratna,South Indian,Kolkata,Breakfast,2023-08-03,21:38:08,1137,23,4.3,No,No,0
1327,Biryani Blues,Biryani,Kolkata,Snack,2023-08-02,18:07:47,432,27,4.3,Yes,No,0
1328,Subway,Fast Food,Pune,Snack,2023-12-23,21:01:10,268,35,4.0,Yes,Yes,125
1329,Mainland China,Chinese,Delhi,Breakfast,2023-12-06,11:20:02,1624,35,4.6,Yes,Yes,52
1330,Behrouz Biryani,Biryani,Bangalore,Dinner,2023-01-18,07:29:40,793,42,4.3,Yes,No,0
1331,Biryani Blues,Biryani,Kolkata,Snack,2023-09-13,17:06:58,400,62,3.4,Yes,No,0
1332,Subway,Fast Food,Jaipur,Dinner,2023-12-15,22:36:46,601,48,4.3,Yes,No,0
1333,Burger King,Fast Food,Hyderabad,Dinner,2023-05-05,03:58:50,1579,54,4.0,Yes,No,0
1334,Chaayos,Beverages,Jaipur,Dinner,2023-01-31,19:10:13,566,28,4.7,Yes,No,0
1335,Mainland China,Chinese,Hyderabad,Breakfast,2023-05-25,22:55:34,1634,72,4.0,Yes,Yes,132
1336,Behrouz Biryani,Biryani,Mumbai,Breakfast,2023-07-14,02:09:17,219,37,4.0,No,No,0
1337,McDonald's,Fast Food,Delhi,Dinner,2023-11-29,05:12:33,1398,44,4.1,No,No,0
1338,Behrouz Biryani,Biryani,Delhi,Lunch,2023-03-22,05:32:37,926,31,4.5,Yes,No,0
1339,Burger King,Fast Food,Delhi,Dinner,2023-12-31,07:33:35,203,58,4.2,Yes,No,0
1340,Moti Mahal,North Indian,Hyderabad,Breakfast,2023-05-13,17:49:55,1636,73,3.8,No,No,0
1341,Domino's Pizza,Fast Food,Mumbai,Snack,2023-10-08,10:58:31,1538,38,4.6,No,No,0
1342,Moti Mahal,North Indian,Chennai,Lunch,2023-05-29,09:53:24,1107,67,4.3,Yes,Yes,23
1343,Wow Momo,Chinese,Chennai,Breakfast,2023-04-08,09:32:26,1729,54,3.8,No,Yes,90
1344,Saravana Bhavan,South Indian,Chennai,Dinner,2023-11-01,04:44:29,1487,71,4.0,Yes,Yes,98
1345,Moti Mahal,North Indian,Pune,Dinner,2023-11-26,12:08:10,516,48,4.0,No,Yes,139
1346,Domino's Pizza,Fast Food,Pune,Snack,2023-09-06,00:11:47,1289,33,4.2,Yes,No,0
1347,Sagar Ratna,South Indian,Pune,Breakfast,2023-06-21,09:11:37,518,36,4.5,Yes,No,0
1348,Smoke House Deli,Continental,Bangalore,Lunch,2023-09-03,03:10:39,507,29,4.7,Yes,Yes,49
1349,Domino's Pizza,Fast Food,Bangalore,Snack,2023-08-14,12:58:23,799,22,4.5,Yes,Yes,86
1350,Wow Momo,Chinese,Delhi,Dinner,2023-07-30,05:16:42,1621,22,4.6,Yes,Yes,39
1351,Social,Continental,Jaipur,Breakfast,2023-07-18,19:11:46,308,35,4.0,Yes,No,0
1352,Chaayos,Beverages,Mumbai,Snack,2023-12-07,11:32:34,729,29,3.9,Yes,No,0
1353,Chaayos,Beverages,Pune,Snack,2023-04-25,12:51:58,1423,21,4.1,Yes,No,0
1354,Biryani Blues,Biryani,Delhi,Breakfast,2023-08-25,20:38:49,583,71,3.5,Yes,Yes,116
1355,Moti Mahal,North Indian,Delhi,Lunch,2023-05-29,08:00:47,1711,61,3.5,Yes,Yes,148
1356,Moti Mahal,North Indian,Kolkata,Breakfast,2023-11-26,12:09:31,1230,71,3.3,No,No,0
1357,Social,Continental,Jaipur,Dinner,2023-04-15,20:57:53,549,73,3.8,Yes,No,0
1358,KFC,Fast Food,Pune,Lunch,2023-06-27,08:33:40,794,67,4.3,Yes,No,0
1359,Chaayos,Beverages,Pune,Breakfast,2023-05-18,00:44:03,1297,52,3.6,Yes,No,0
1360,Smoke House Deli,Continental,Hyderabad,Snack,2023-11-02,16:53:08,1007,34,4.4,Yes,No,0
1361,KFC,Fast Food,Kolkata,Lunch,2023-08-24,12:05:40,683,70,3.5,Yes,Yes,40
1362,Chaayos,Beverages,Kolkata,Lunch,2023-08-13,00:49:07,1162,60,4.3,Yes,Yes,136
1363,Barbeque Nation,North Indian,Bangalore,Breakfast,2023-06-12,21:52:24,689,68,3.8,No,No,0
1364,Haldiram's,Snacks,Bangalore,Breakfast,2023-11-21,04:07:30,1033,21,4.7,Yes,Yes,119
1365,Chaayos,Beverages,Pune,Lunch,2023-06-06,13:52:15,1577,55,3.7,Yes,Yes,106
1366,Paradise Biryani,Biryani,Mumbai,Breakfast,2023-01-29,23:25:24,1662,42,4.6,No,No,0
1367,Behrouz Biryani,Biryani,Kolkata,Dinner,2023-10-22,13:54:13,1127,64,3.5,Yes,No,0
1368,Moti Mahal,North Indian,Mumbai,Lunch,2023-12-15,03:35:21,165,57,4.0,No,No,0
1369,Paradise Biryani,Biryani,Jaipur,Lunch,2023-07-17,21:07:18,1629,57,3.7,Yes,Yes,96
1370,Smoke House Deli,Continental,Pune,Breakfast,2023-08-08,10:05:06,1210,53,4.1,No,No,0
1371,Paradise Biryani,Biryani,Kolkata,Dinner,2023-10-22,10:32:58,515,29,3.9,Yes,No,0
1372,Social,Continental,Chennai,Dinner,2023-02-08,23:05:43,861,38,3.9,Yes,No,0
1373,Smoke House Deli,Continental,Jaipur,Lunch,2023-12-11,04:03:08,496,38,4.7,Yes,No,0
1374,Haldiram's,Snacks,Hyderabad,Dinner,2023-02-25,02:14:39,346,33,4.4,Yes,Yes,30
1375,Mainland China,Chinese,Hyderabad,Breakfast,2023-07-09,23:54:00,202,43,3.9,No,No,0
1376,Behrouz Biryani,Biryani,Bangalore,Snack,2023-04-25,21:03:17,374,65,4.0,Yes,No,0
1377,Chaayos,Beverages,Jaipur,Dinner,2023-02-04,01:37:46,430,37,4.5,Yes,No,0
1378,McDonald's,Fast Food,Hyderabad,Breakfast,2023-05-08,08:56:22,470,52,3.9,No,No,0
1379,Social,Continental,Mumbai,Dinner,2023-12-13,20:34:57,228,47,3.7,Yes,Yes,29
1380,Barbeque Nation,North Indian,Hyderabad,Lunch,2023-08-17,01:06:58,920,75,4.1,Yes,No,0
1381,Smoke House Deli,Continental,Bangalore,Snack,2023-11-13,09:48:27,533,66,3.8,Yes,Yes,42
1382,Social,Continental,Hyderabad,Breakfast,2023-06-19,00:08:40,287,51,4.1,Yes,No,0
1383,Punjab Grill,North Indian,Delhi,Snack,2023-09-25,12:27:13,688,59,3.8,Yes,No,0
1384,Saravana Bhavan,South Indian,Jaipur,Lunch,2023-12-08,06:31:28,764,73,3.4,Yes,No,0
1385,Smoke House Deli,Continental,Jaipur,Snack,2023-08-21,12:17:32,881,54,4.0,Yes,Yes,48
1386,Burger King,Fast Food,Kolkata,Snack,2023-05-07,16:55:13,656,62,3.8,Yes,No,0
1387,Paradise Biryani,Biryani,Mumbai,Dinner,2023-09-29,00:13:04,965,65,3.5,No,No,0
1388,Sagar Ratna,South Indian,Kolkata,Lunch,2023-01-12,13:57:01,745,37,4.3,No,Yes,102
1389,Wow Momo,Chinese,Pune,Snack,2023-06-02,07:54:39,1055,47,4.0,Yes,No,0
1390,Smoke House Deli,Continental,Hyderabad,Dinner,2023-09-05,10:25:50,243,39,4.2,Yes,No,0
1391,Punjab Grill,North Indian,Hyderabad,Breakfast,2023-08-27,12:24:26,1400,41,3.8,Yes,No,0
1392,Barbeque Nation,North Indian,Kolkata,Breakfast,2023-10-31,10:10:03,1593,41,4.6,Yes,No,0
1393,Domino's Pizza,Fast Food,Hyderabad,Dinner,2023-07-28,06:58:01,556,30,4.7,No,No,0
1394,KFC,Fast Food,Chennai,Lunch,2023-12-20,23:54:30,915,41,4.1,Yes,Yes,29
1395,Barbeque Nation,North Indian,Mumbai,Snack,2023-11-04,15:51:20,1143,22,4.1,Yes,Yes,78
1396,KFC,Fast Food,Delhi,Dinner,2023-10-19,13:43:05,403,72,4.0,No,Yes,89
1397,McDonald's,Fast Food,Mumbai,Breakfast,2023-07-16,06:22:15,1628,65,4.1,No,Yes,23
1398,Mainland China,Chinese,Bangalore,Breakfast,2023-10-14,02:50:13,1354,70,3.6,Yes,No,0
1399,Chaayos,Beverages,Delhi,Dinner,2023-04-17,18:19:43,1089,32,3.9,No,No,0
1400,Burger King,Fast Food,Kolkata,Breakfast,2023-03-28,15:32:51,982,55,3.8,Yes,No,0
1401,Mainland China,Chinese,Hyderabad,Snack,2023-01-08,00:25:56,1167,66,3.7,Yes,No,0
1402,Haldiram's,Snacks,Jaipur,Lunch,2023-08-13,18:13:37,200,45,4.4,No,No,0
1403,Smoke House Deli,Continental,Mumbai,Dinner,2023-05-10,10:31:23,444,71,3.9,Yes,Yes,63
1404,Subway,Fast Food,Jaipur,Lunch,2023-02-02,21:54:00,439,45,4.2,No,No,0
1405,Moti Mahal,North Indian,Hyderabad,Breakfast,2023-10-26,08:45:55,1160,36,4.2,Yes,Yes,29
1406,Paradise Biryani,Biryani,Kolkata,Breakfast,2023-04-15,11:17:29,1563,33,4.6,No,No,0
1407,Smoke House Deli,Continental,Pune,Lunch,2023-05-06,07:44:49,1094,65,3.8,Yes,Yes,128
1408,McDonald's,Fast Food,Kolkata,Lunch,2023-10-22,06:41:43,177,30,4.4,Yes,Yes,70
1409,Behrouz Biryani,Biryani,Mumbai,Breakfast,2023-12-11,05:29:04,1018,51,3.7,No,Yes,127
1410,Pizza Hut,Fast Food,Delhi,Dinner,2023-02-15,23:57:20,1041,38,4.4,Yes,No,0
1411,Paradise Biryani,Biryani,Pune,Lunch,2023-02-25,07:02:22,744,53,4.2,Yes,No,0
1412,Sagar Ratna,South Indian,Chennai,Snack,2023-06-30,02:21:21,581,41,4.6,Yes,Yes,141
1413,Barbeque Nation,North Indian,Pune,Snack,2023-03-11,22:30:19,457,50,3.6,Yes,No,0
1414,Subway,Fast Food,Hyderabad,Breakfast,2023-07-29,04:01:14,1089,41,3.8,No,No,0
1415,Punjab Grill,North Indian,Mumbai,Dinner,2023-09-05,11:09:05,1295,34,4.1,Yes,Yes,90
1416,Burger King,Fast Food,Kolkata,Dinner,2023-05-23,23:14:57,1428,69,3.7,Yes,No,0
1417,Mainland China,Chinese,Hyderabad,Breakfast,2023-08-19,11:47:49,462,26,4.6,Yes,Yes,87
1418,Moti Mahal,North Indian,Mumbai,Lunch,2023-11-06,19:30:06,1219,57,4.1,No,No,0
1419,Moti Mahal,North Indian,Chennai,Snack,2023-03-23,14:52:47,494,20,4.8,Yes,Yes,57
1420,Biryani Blues,Biryani,Bangalore,Snack,2023-12-06,23:59:39,150,40,3.8,Yes,Yes,150
1421,Behrouz Biryani,Biryani,Kolkata,Snack,2023-05-08,08:41:37,769,52,4.3,Yes,No,0
1422,Pizza Hut,Fast Food,Kolkata,Snack,2023-10-02,14:40:36,1121,42,4.0,Yes,No,0
1423,McDonald's,Fast Food,Hyderabad,Lunch,2023-09-04,11:09:48,718,65,3.5,No,No,0
1424,Behrouz Biryani,Biryani,Jaipur,Dinner,2023-09-24,12:05:20,396,55,4.4,Yes,Yes,26
1425,Saravana Bhavan,South Indian,Jaipur,Dinner,2023-10-11,06:01:58,1018,33,4.4,Yes,No,0
1426,Saravana Bhavan,South Indian,Bangalore,Breakfast,2023-03-18,09:19:28,1055,43,4.2,Yes,No,0
1427,Burger King,Fast Food,Pune,Breakfast,2023-12-21,03:30:55,905,36,4.3,Yes,No,0
1428,Wow Momo,Chinese,Delhi,Dinner,2023-09-07,12:50:08,1130,45,3.7,Yes,No,0
1429,Domino's Pizza,Fast Food,Delhi,Snack,2023-08-25,06:44:29,1444,49,4.1,No,No,0
1430,Mainland China,Chinese,Mumbai,Breakfast,2023-05-24,20:18:18,209,59,4.3,Yes,No,0
1431,Punjab Grill,North Indian,Bangalore,Breakfast,2023-06-13,06:41:59,394,23,4.4,Yes,No,0
1432,Haldiram's,Snacks,Chennai,Lunch,2023-09-12,18:01:23,1407,67,3.3,Yes,No,0
1433,Punjab Grill,North Indian,Pune,Breakfast,2023-09-16,09:32:43,975,46,4.4,Yes,Yes,69
1434,Social,Continental,Bangalore,Dinner,2023-02-02,22:38:42,503,48,3.6,Yes,No,0
1435,Social,Continental,Kolkata,Lunch,2023-09-05,01:25:20,1679,73,4.0,Yes,No,0
1436,Wow Momo,Chinese,Pune,Breakfast,2023-05-13,22:34:04,1104,56,4.3,Yes,No,0
1437,Behrouz Biryani,Biryani,Mumbai,Breakfast,2023-12-23,20:29:00,335,31,4.6,Yes,No,0
1438,Moti Mahal,North Indian,Delhi,Lunch,2023-11-03,15:33:31,171,33,4.4,No,Yes,83
1439,Burger King,Fast Food,Hyderabad,Lunch,2023-05-01,21:56:57,259,44,4.3,Yes,No,0
1440,Biryani Blues,Biryani,Pune,Snack,2023-03-30,02:06:12,535,37,4.6,Yes,No,0
1441,Wow Momo,Chinese,Jaipur,Dinner,2023-02-06,05:20:34,1153,42,4.2,Yes,No,0
1442,Social,Continental,Jaipur,Lunch,2023-01-15,14:21:30,1348,44,3.8,Yes,No,0
1443,Chaayos,Beverages,Pune,Dinner,2023-03-22,21:32:44,850,64,4.3,Yes,Yes,73
1444,Wow Momo,Chinese,Hyderabad,Snack,2023-04-12,15:15:36,214,27,4.4,Yes,No,0
1445,Biryani Blues,Biryani,Jaipur,Dinner,2023-05-25,21:55:36,1304,44,4.3,Yes,No,0
1446,Haldiram's,Snacks,Pune,Breakfast,2023-03-03,23:39:42,1013,50,3.9,Yes,Yes,111
1447,Burger King,Fast Food,Bangalore,Snack,2023-08-01,16:20:28,531,68,3.3,No,No,0
1448,Moti Mahal,North Indian,Kolkata,Snack,2023-07-04,06:00:41,648,36,4.5,Yes,No,0
1449,Pizza Hut,Fast Food,Chennai,Breakfast,2023-12-28,02:48:36,629,68,4.2,Yes,No,0
1450,Chaayos,Beverages,Chennai,Snack,2023-08-19,15:52:10,208,30,4.4,Yes,No,0
1451,Social,Continental,Hyderabad,Lunch,2023-02-20,18:40:12,1508,41,4.5,Yes,Yes,99
1452,Biryani Blues,Biryani,Pune,Snack,2023-06-04,02:55:49,488,49,3.6,Yes,Yes,64
1453,Burger King,Fast Food,Chennai,Breakfast,2023-03-14,00:32:15,633,74,3.4,Yes,No,0
1454,KFC,Fast Food,Bangalore,Dinner,2023-01-03,06:05:19,1127,30,4.2,No,No,0
1455,Pizza Hut,Fast Food,Hyderabad,Snack,2023-09-17,22:16:58,920,73,3.7,Yes,Yes,119
1456,Biryani Blues,Biryani,Pune,Lunch,2023-06-05,15:11:05,1733,40,4.6,No,No,0
1457,Pizza Hut,Fast Food,Mumbai,Dinner,2023-07-09,23:22:22,1521,67,4.3,Yes,Yes,65
1458,KFC,Fast Food,Pune,Dinner,2023-05-13,07:38:25,1176,72,3.2,No,Yes,78
1459,Biryani Blues,Biryani,Jaipur,Lunch,2023-01-18,12:25:13,582,39,4.2,Yes,No,0
1460,Punjab Grill,North Indian,Kolkata,Lunch,2023-04-22,00:03:29,787,44,4.3,No,Yes,86
1461,Chaayos,Beverages,Bangalore,Lunch,2023-06-04,23:38:36,1547,53,4.3,No,Yes,108
1462,Haldiram's,Snacks,Kolkata,Breakfast,2023-03-04,19:32:43,803,28,4.5,No,No,0
1463,Behrouz Biryani,Biryani,Delhi,Snack,2023-09-12,06:01:05,1522,45,4.0,Yes,No,0
1464,Chaayos,Beverages,Chennai,Breakfast,2023-08-23,18:17:44,1793,48,4.1,No,No,0
1465,Paradise Biryani,Biryani,Pune,Breakfast,2023-11-02,09:20:29,516,47,4.1,No,No,0
1466,McDonald's,Fast Food,Bangalore,Breakfast,2023-05-12,06:08:45,1599,57,3.7,No,No,0
1467,Domino's Pizza,Fast Food,Jaipur,Dinner,2023-01-16,19:22:37,398,75,3.7,Yes,Yes,114
1468,Wow Momo,Chinese,Kolkata,Dinner,2023-09-20,11:25:16,756,69,4.1,Yes,Yes,95
1469,Saravana Bhavan,South Indian,Kolkata,Breakfast,2023-06-23,20:11:58,814,39,4.4,Yes,No,0
1470,Domino's Pizza,Fast Food,Kolkata,Lunch,2023-03-10,09:17:45,322,54,3.6,Yes,No,0
1471,Smoke House Deli,Continental,Kolkata,Dinner,2023-05-15,11:14:00,1088,64,4.0,No,Yes,39
1472,Paradise Biryani,Biryani,Pune,Breakfast,2023-02-27,07:48:47,1397,66,3.9,Yes,No,0
1473,Social,Continental,Mumbai,Dinner,2023-12-27,12:22:20,1454,67,3.6,No,Yes,67
1474,Wow Momo,Chinese,Mumbai,Snack,2023-02-15,13:09:49,1775,32,4.4,Yes,No,0
1475,Social,Continental,Hyderabad,Breakfast,2023-05-26,16:08:09,1324,50,3.8,No,No,0
1476,Punjab Grill,North Indian,Chennai,Breakfast,2023-08-24,03:29:26,966,31,4.5,Yes,Yes,124
1477,Subway,Fast Food,Delhi,Snack,2023-09-13,13:40:01,415,37,4.0,Yes,Yes,76
1478,KFC,Fast Food,Delhi,Dinner,2023-03-28,04:24:26,280,59,3.7,No,No,0
1479,Chaayos,Beverages,Pune,Snack,2023-07-05,00:56:24,1292,20,4.3,Yes,No,0
1480,Behrouz Biryani,Biryani,Bangalore,Snack,2023-11-29,03:10:29,1670,51,3.7,Yes,No,0
1481,Pizza Hut,Fast Food,Chennai,Snack,2023-01-13,20:44:44,1503,74,3.8,Yes,No,0
1482,Smoke House Deli,Continental,Pune,Breakfast,2023-03-22,22:31:02,1681,53,3.9,Yes,No,0
1483,Behrouz Biryani,Biryani,Jaipur,Breakfast,2023-03-02,21:05:52,1429,57,3.6,Yes,No,0
1484,Chaayos,Beverages,Kolkata,Breakfast,2023-10-20,03:26:51,731,55,4.2,Yes,No,0
